SessionID,date,string,latency (mSec),comment
ID090312m,2014-09-03 12:50:54 +0000,3,396.512375,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:50:57 +0000,3,350.479542,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:51:00 +0000,5,384.689875,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:51:06 +0000,4,366.773958,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:51:09 +0000,2,400.99375,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:51:12 +0000,1,432.531625,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:51:15 +0000,3,383.076167,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:51:17 +0000,4,382.650042,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:51:20 +0000,5,356.947917,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:51:23 +0000,5,354.651875,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:51:26 +0000,6,385.775667,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:51:28 +0000,3,365.11775,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:51:31 +0000,2,382.203958,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:51:34 +0000,6,349.648958,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:51:40 +0000,5,349.177583,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:51:43 +0000,6,399.940417,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:51:46 +0000,5,384.009,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:51:48 +0000,5,399.697083,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:51:57 +0000,2,399.956875,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:52:00 +0000,4,382.708417,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:52:03 +0000,2,365.258917,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:52:09 +0000,3,347.966417,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:52:12 +0000,4,332.968542,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:52:14 +0000,4,350.035167,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:52:17 +0000,5,383.399458,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:52:20 +0000,1,531.688042,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:52:23 +0000,3,348.449167,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:52:26 +0000,5,531.721958,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:52:29 +0000,6,382.421583,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:52:32 +0000,3,348.670125,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:52:34 +0000,2,382.3135,morning coffee (honey bedtime)
ID090312m,2014-09-03 12:52:37 +0000,4,381.684542,morning coffee (honey bedtime)
,2014-09-03 12:52:37 +0000,Session,0.622632,morning coffee (honey bedtime)
ID090415m,2014-09-04 15:07:31 +0000,6,364.2695,morning coffee
ID090415m,2014-09-04 15:07:34 +0000,2,333.256167,morning coffee
ID090415m,2014-09-04 15:07:37 +0000,2,419.234542,morning coffee
ID090415m,2014-09-04 15:07:40 +0000,5,376.409667,morning coffee
ID090415m,2014-09-04 15:07:43 +0000,5,349.909167,morning coffee
ID090415m,2014-09-04 15:07:45 +0000,4,383.961708,morning coffee
ID090415m,2014-09-04 15:07:48 +0000,5,317.779542,morning coffee
ID090415m,2014-09-04 15:07:55 +0000,2,381.7345,morning coffee
ID090415m,2014-09-04 15:07:57 +0000,1,398.852792,morning coffee
ID090415m,2014-09-04 15:08:03 +0000,1,397.200542,morning coffee
ID090415m,2014-09-04 15:08:06 +0000,4,316.341167,morning coffee
ID090415m,2014-09-04 15:08:09 +0000,5,365.909458,morning coffee
ID090415m,2014-09-04 15:08:12 +0000,3,365.658417,morning coffee
ID090415m,2014-09-04 15:08:14 +0000,4,331.826583,morning coffee
ID090415m,2014-09-04 15:08:17 +0000,5,364.042333,morning coffee
ID090415m,2014-09-04 15:08:20 +0000,1,363.340958,morning coffee
ID090415m,2014-09-04 15:08:23 +0000,1,347.108125,morning coffee
ID090415m,2014-09-04 15:08:32 +0000,1,363.265833,morning coffee
ID090415m,2014-09-04 15:08:35 +0000,6,364.595708,morning coffee
ID090415m,2014-09-04 15:08:38 +0000,6,381.933625,morning coffee
ID090415m,2014-09-04 15:08:40 +0000,4,332.123583,morning coffee
ID090415m,2014-09-04 15:08:43 +0000,5,381.824833,morning coffee
ID090415m,2014-09-04 15:08:46 +0000,3,348.686042,morning coffee
ID090415m,2014-09-04 15:08:49 +0000,2,364.641958,morning coffee
ID090415m,2014-09-04 15:08:51 +0000,2,298.788708,morning coffee
ID090415m,2014-09-04 15:08:57 +0000,6,381.270292,morning coffee
ID090415m,2014-09-04 15:09:00 +0000,5,380.838333,morning coffee
ID090415m,2014-09-04 15:09:03 +0000,4,382.347,morning coffee
ID090415m,2014-09-04 15:09:05 +0000,6,381.738958,morning coffee
ID090415m,2014-09-04 15:09:08 +0000,2,366.568667,morning coffee
ID090415m,2014-09-04 15:09:11 +0000,1,381.415292,morning coffee
ID090415m,2014-09-04 15:09:14 +0000,3,381.14475,morning coffee
,2014-09-04 15:09:14 +0000,Session,0.779357,morning coffee
